price_lag,garage_spaces,total_livable_area,med_hh_inc,number_of_rooms,number_of_bathrooms,depth,off_street_open,fireplaces,interior_condition,number_stories,pct_white,number_of_bedrooms,exterior_condition,dist_to_commerce,year_built,tot_pop,total_area,sale_price,musa_id,hood_price_class_expensive,hood_price_class_least_expensive,hood_price_class_less_expensive,hood_price_class_more_expensive,hood_price_class_most_expensive,building_type_price_class_expensive,building_type_price_class_least_expensive,building_type_price_class_less_expensive,building_type_price_class_more_expensive,building_type_price_class_most_expensive,quality_grade_high,quality_grade_lowest,quality_grade_mid,to_predict
310986.6666666667,1,1532,41250,5,2,84,4944,0,4,2,0.05142537730575741,3,4,2271.3742864266005,1990,1789,3064,330000,140,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
129060,0,1160,33233.394506509496,4,1,61,430,0,4,2,0.04406499586890664,3,4,593.843929339039,1925,3631,976,184900,141,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
157960,1,1296,44694,4,1,66,3345,0,4,2,0.5388147824185436,3,4,782.4938121886844,1950,9146,1191,225000,142,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
115740,0,864,36360,4,1,55,1410,0,4,2,0.2499500099980004,3,5,110.46597087088658,1930,5001,874,68000,143,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
196459.93333333335,0,1120,36861,4,1,54,4397,0,4,2,0.2162048108032072,3,4,1084.0100055113103,1950,7109,1080,226900,144,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
155480.00000000003,0,1700,39727,9,3,118,4389,0,2,2,0.0052970981114693685,6,4,10.688793728510017,1935,4342,7105,380000,145,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
141726.6666666667,1,1068,39688,4,1,65,951,0,4,2,0.120157215047726,3,4,227.92528607952988,1940,5343,975,144200,146,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
386551.06666666665,1,2580,69205,7,3,163,3404,1,4,3,0.4336283185840708,4,4,1092.8958761397005,1925,3390,17930,750000,147,0,0,1,0,0,0,0,0,0,1,0,0,1,MODELLING
143600,0,1260,63719,4,1,67,1927,0,4,2,0.06585589720055071,3,4,1120.9195610724005,1910,4358,1005,180000,148,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
99800,0,800,34303,4,1,70,1347,0,4,2,0.060842433697347896,3,4,140.3764048076585,1925,2564,1120,14200,149,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
247816.6666666667,0,1410,38610,4,1,82,1497,0,4,2,0.1109681569636539,3,4,185.27915757111236,1925,6218,1284,330000,150,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
328200,0,1440,41182,4,1,119,5978,0,4,2,0.5540142917192098,3,4,564.5147306749105,1962,4758,4089,223100,151,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
212460.00000000003,1,928,41211,4,1,69,2771,0,4,2,0.5762619372442019,3,4,2499.112750098814,1953,3665,1719,164400,152,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
277213.3333333333,0,1360,64238,4,1,120,4311,0,4,2,0.77620239088129,3,4,1853.6931992267162,1962,3597,2400,335000,153,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
265126.6666666667,1,900,62794,4,1,110,8033,0,4,1,0.8747350163808055,3,4,644.5675463939654,1987,5189,2200,259000,154,1,0,0,0,0,0,0,1,0,0,0,1,0,MODELLING
276653.3333333334,0,1224,74074,4,1,95,9379,0,4,2,0.6862790163180877,3,4,479.03708312080886,1955,4351,1707,270000,155,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
294686.6666666666,0,1360,74074,4,1,96,9904,0,4,2,0.6862790163180877,3,4,851.9047969934923,1955,4351,1921,280000,156,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
122192.26666666666,1,1269,43235,4,1,77,825,0,4,2,0.07057529078906004,3,4,0,1920,6362,1386,102500,157,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
321846.66666666674,0,1092,36365,4,1,49,2174,0,4,2,0.410240841934831,3,4,547.1981458773926,1920,4941,690,190000,158,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
195212,0,1070,36365,4,1,60,2412,0,4,2,0.410240841934831,3,5,343.6475073541918,1925,4941,890,130000,159,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
216113.33333333334,0,1152,61858,3,1,50,1158,0,2,2,0.7688297681107317,2,2,1042.602190815955,1920,5563,700,296000,160,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
176566.66666666666,1,1180,39643,4,1,61,1661,0,4,2,0.2071026722925457,3,4,534.1421076541878,1940,2844,915,220000,161,0,1,0,0,0,0,0,1,0,0,0,0,1,MODELLING
116733.33333333334,0,1296,34386,4,1,100,1163,0,4,3,0.34939531368102794,3,4,0.5075598901938543,1920,5292,1400,48000,162,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
223853.33333333334,0,975,46799,4,1,54,793,0,4,3,0.7902321857485989,3,4,482.66378829394347,1890,3747,1110,219999,163,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
182066.66666666666,1,1216,49490,4,1,95,2351,0,4,2,0.3853461738677772,3,4,451.0694541533607,1950,7684,1521,245000,164,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
203696.80000000002,1,1128,46804,4,1,90,3025,0,4,2,0.019394261424017,3,4,141.02594076816627,1950,3764,1440,238000,165,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
133903.3333333333,0,1740,26944,5,1,105,1118,0,4,2,0.07404393816110659,4,4,131.81998801691495,1935,7374,2064,98000,166,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
233526.60000000003,0,954,55652,3,1,60,1182,0,4,2,0.9170408381441095,2,4,405.54286019862036,1951,4677,955,234900,167,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
206598,0,1184,55652,4,1,75,1397,0,4,2,0.9170408381441095,3,4,48.738861972103926,1910,4677,1069,313500,168,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
191500,1,1120,45104,4,1,108,2733,0,4,2,0.3398773006134969,3,4,755.2584892880684,1925,8150,1747,237500,169,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
153245.6,0,1080,21332,4,1,59,1737,0,4,2,0.004734458624948539,3,4,626.5724554605004,1925,4858,885,90000,170,1,0,0,0,0,0,1,0,0,0,0,0,1,MODELLING
306706.6666666667,1,1408,69205,4,1,100,2355,0,4,2,0.4336283185840708,3,3,1641.1546154122634,1929,3390,1598,275000,171,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
480893.3333333334,1,1436,41250,4,1,97,5770,0,4,2,0.05142537730575741,3,4,1170.3166987037616,1950,1789,2470,340000,172,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
309326.6666666666,1,1360,53785,4,1,100,412,0,4,2,0.8708175734652313,3,4,494.31144661084534,1960,3437,2522,280000,173,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
268346.73333333334,1,943,74074,5,2,83,8750,0,3,1,0.6862790163180877,3,3,1232.4402809385322,1972,4351,3480,299000,174,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
271710,0,808,58275,4,1,59,2908,0,4,2,0.5891583452211127,3,4,497.6370397048607,1949,4206,952,205000,175,1,0,0,0,0,0,0,1,0,0,0,1,0,MODELLING
191653.33333333337,0,1336,36365,4,2,47,2504,0,2,2,0.410240841934831,2,3,102.89199804784148,1929,4941,658,340000,176,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
201840.00000000003,0,1408,47409,4,1,60,2186,0,4,2,0.3603988603988604,3,4,684.4165215658794,1925,4212,960,234000,177,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
284920,0,1072,61633,3,1,48,1245,0,2,2,0.7523260141421659,2,3,1071.4521578551587,1920,5374,672,250000,178,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
300199.99999999994,1,1100,78574,4,1,115,5974,0,4,1,0.8456351375979588,3,4,2076.8192913178145,1970,5487,4392,335000,179,1,0,0,0,0,0,0,1,0,0,0,1,0,MODELLING
172540,1,1024,41211,4,1,70,2930,0,4,2,0.5762619372442019,3,4,2194.035868536812,1940,3665,1120,249000,180,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
155223.3333333333,0,1480,33478,4,1,85,3391,0,4,2,0.022722003246000464,3,5,687.2854041787404,1925,4313,1360,294000,181,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
205226.66666666666,0,1450,60641,4,1,94,420,0,4,2,0.7714878009886781,3,4,6.806014877735883,1920,6271,1316,189000,182,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
306726.5333333333,0,1112,66453,4,1,100,2101,0,4,2,0.7623803578859759,3,4,727.4169628111745,1925,2403,1496,327000,183,1,0,0,0,0,0,1,0,0,0,0,0,1,MODELLING
73263.33333333334,0,1440,25334,4,1,66,2250,0,5,2,0.3093306288032454,3,5,313.2747812434808,1920,6902,1128,34900,184,0,1,0,0,0,0,0,1,0,0,0,0,1,MODELLING
118460.00000000001,0,720,18814,3,1,45,1203,0,4,2,0.19477866061293983,2,4,1252.002729173732,1920,4405,540,27000,185,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
128260,0,720,18814,3,1,45,1203,0,4,2,0.19477866061293983,2,5,1359.4744835138479,1920,4405,540,155000,186,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
111999.99999999999,0,1134,18814,4,1,65,852,0,4,2,0.19477866061293983,3,4,1210.2819979857607,1915,4405,905,225000,187,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
589013.3333333334,0,2430.936349206349,109583,7,3,104,591,0,1,2.05,0.6725855348635773,4,1,714.037813809368,2017,4618,1704,640000,188,1,0,0,0,0,1,0,0,0,0,0,0,1,MODELLING
458971.7333333333,0,948,92212,3,1,44,2482,0,2,2,0.7757380302654429,2,4,646.4227032159506,1923,4031,618,440000,189,1,0,0,0,0,0,0,1,0,0,0,1,0,MODELLING
496282.6,0,1128,92212,4,1,59,1511,0,4,2,0.7757380302654429,3,4,560.7734005845205,1920,4031,885,225000,190,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
481926.6666666667,0,1916,92212,6,2,70,1754,0,3,3,0.7757380302654429,4,3,800.4827949590591,1920,4031,1120,645000,191,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
605119.9999999999,0,1290,110819,4,1,55,1056,0,4,2,0.8191340782122905,3,4,187.10437193771864,1920,2864,827,350000,192,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
110676.66666666667,0,1332,30262,5,1,79,809,0,2,2,0.028010302640051513,4,5,111.53726690487248,1940,3106,1180,105000,193,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
201883.2666666667,1,1120,63403,1,1,87,1088,0,4,2,0.09002476123098692,3,4,825.4967799183765,1949,5654,1386,270000,194,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
503100,0,970,73466,4,1,51,883,0,3,2,0.3860404997845756,3,3,453.12826267175893,1923,2321,657,222500,195,1,0,0,0,0,0,0,1,0,0,0,1,0,MODELLING
349176.6666666667,0,1368,54286,6,2,67,746,0,3,2,0.3698074974670719,4,3,781.4224629140756,1925,2961,1072,494900,196,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
232392.00000000003,0,942,19269,4,1,68,895,0,5,2,0.3551645487129358,3,5,262.18376778153134,1875,3069,810,163342,197,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
430320,1,1152,81102,4,1,89,3448,0,4,2,0.8528673835125448,3,4,382.60072198423336,1960,5580,2937,570000,198,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
760534.0666666668,0,1542,95430,5,2,50,568,0,3,3,0.630293971101146,3,3,144.37622457364822,1925,4014,750,690000,199,0,0,0,1,0,1,0,0,0,0,0,0,1,MODELLING
613300,1,2754,81102,7,3,116,4676,0,3,2,0.8528673835125448,4,4,756.1463766512297,2004,5580,3468,750000,200,0,0,0,1,0,1,0,0,0,0,0,0,1,MODELLING
326386.6666666667,0,1416,51932,4,1,68,1738,0,4,2,0.7040162525394593,3,4,320.92283020313806,1920,6399,1020,425000,201,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
235274.06666666662,0,1119,47616,4,2,0,3214,0,4,1,0.7457727093983484,2,4,170.35657054114137,1978,5086,1685.5425925925927,224000,202,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
322053.3333333334,0,1600,36365,4,1,65,727,0,5,3,0.410240841934831,3,5,408.16800569862147,1920,4941,910,530000,203,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
252697.59884126988,0,912,63726,4,1,45,667,0,4,2,0.8014103297122165,3,3,0,1920,5247,630,240000,204,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
250645.96039682542,0,912,63726,5,2,45,667,0,4,2,0.8014103297122165,3,4,0,1920,5247,630,245000,205,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
99333.33333333334,0,1056,36974,4,1,59,2618,0,4,2,0.003878975950349108,3,4,1332.4250611763391,1925,3867,944,75000,206,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
117625.59999999999,0,1024,43235,4,1,70,244,0,4,2,0.07057529078906004,3,4,0,1925,6362,1120,219000,207,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
153823.33333333334,1,832,28529,4,1,90,1885,0,4,2,0.4382229232386961,3,4,52.34279944812586,1938,3804,1425,175000,208,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
409500,0,1502,55595,5,2,52.6,405,0,1,1,0.3803455111866327,3,1,0,2017,3531,1043.25,386200,209,1,0,0,0,0,1,0,0,0,0,0,0,1,MODELLING
550173.3333333334,0,700,71905,4,1,0,671,0,4,1,0.8096707818930041,3,4,0,1980,2916,815.3625,340000,210,0,0,0,0,1,0,0,1,0,0,0,0,1,MODELLING
418956.66666666657,0,1140,77979,4,1,76,916,0,4,2,0.6123106670963584,3,3,470.42168867892747,1925,6206,1368,283500,211,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
206460,0,1234,23393,7,1,65,1341,0,3,2,0.5657106838953672,6,4,303.2275496077547,1925,3173,975,155000,212,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
132496,0,1440,39702,4,1,60,1326,0,4,2,0.018518518518518517,3,4,245.23905228517287,1925,6210,918,125000,213,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
311643.93333333335,0,1140,43289,4,1,47,3209,0,4,2,0.13926829268292684,3,4,1519.228080215559,1923,4100,705,192450,214,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
340473.3333333334,0,1474,57250,4,1,68,1272,0,2,2,0.2817425569176883,3,4,172.2673285080152,1923,4568,1116,386000,215,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
211683.19999999998,1,1120,63403,1,1,96,1453,0,4,2,0.09002476123098692,3,4,529.5673698886649,1949,5654,1523,220000,216,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
253566.6666666667,1,826,57636,4,1,91,2307,0,4,1,0.782729398012858,3,4,155.71784105111007,1960,6844,4633,161000,217,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
300786.0666666667,1,1107,58370,4,1,119,1778,0,4,1,0.6559463528123717,3,4,699.516532185514,1963,7307,3392,220000,218,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
221933.33333333334,1,1120,44485,4,1,71,1641,0,4,2,0.3583799973954942,3,4,749.7656344111604,1950,7679,1142,193000,219,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
228726.6666666667,1,1278,44485,4,1,100,1443,0,4,2,0.3583799973954942,3,4,437.01769661289933,1950,7679,1825,180000,220,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
261333.33333333328,1,1326,47957,4,1,110,1816,0,4,1,0.6533501541911971,3,4,889.2342190251096,1950,7134,1796,160000,221,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
166379.99999999997,1,1152,41625,4,1,72,1124,0,4,2,0.19706944149500955,3,4,82.02057334808894,1948,4709,1290,250000,222,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
109835.93333333335,1,1148,31724,4,1,80,1802,0,4,2,0.09307479224376732,3,4,466.7046673258161,1925,3610,1210,70000,223,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
138333.33333333334,1,1344,34464,4,1,85,2952,0,5,2,0.48261758691206547,3,4,1392.9867563344376,1925,2934,1275,178000,224,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
477446.6666666666,0,1198,85685,4,1,132,1683,0,4,2,0.6913251729643427,3,4,426.29858736600573,1925,3758,2170,325000,225,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
550466.6666666667,1,1120,125833,4,1,47,4058,0,3,2,1,3,4,82.75046866574553,1954,1866,820,470000,226,0,0,0,0,1,0,0,1,0,0,0,0,1,MODELLING
115266.19984737485,0,1080,25565,4,1,55,1785,0,4,1,0.033501683501683505,3,4,748.1614083180256,1920,5940,825,107500,227,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
169066.66666666666,0,1024,24497,4,1,59,2029,0,5,2,0.014189041693953285,3,4,229.24685670272623,1925,4581,936,92000,228,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
345893.3333333333,1,1036,56181,4,1,100,4008,0,4,1,0.798669366502748,3,4,3144.630875810684,1977,3457,2641,330000,229,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
203543.8,1,896,28621,4,1,85,2074,0,4,2,0.42791145332050046,3,4,835.9707408533752,1950,5195,2049,191000,230,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
441833.3333333334,1,2012,81582,5,2,103,9518,0,4,1,0.7280174068859593,3,4,5759.81029723266,1965,7813,10780,557000,231,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
279393.3333333334,0,1110,61633,3,1,61,1080,0,4,2,0.7523260141421659,2,2,1169.34659685084,1920,5374,885,269000,232,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
153890.00000000003,1,1102,35361,4,1,70,5219,0,4,2,0.05196679898953446,3,4,1450.9696505258164,1920,2771,1143,165000,233,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
240793.33333333334,1,860,43235,4,1,90,2330,0,3,1,0.07057529078906004,3,4,1246.7883608079119,1965,6362,3204,267500,234,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
223660.00000000003,0,1360,43235,4,1,90,4458,0,4,2,0.07057529078906004,3,4,781.35339658678,1965,6362,1795,300000,235,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
334353.3333333333,1,1518,64871,5,1,103,1238,0,4,2,0.5598102338190444,4,4,654.0922552754779,1953,2951,2553,390000,236,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
284119.79999999993,1,1260,78574,4,1,114,5868,0,4,2,0.8456351375979588,3,4,1576.841957910118,1964,5487,2155,283000,237,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
162086.59999999998,1,1110,44853,4,1,72,1249,0,4,2,0.264155777606969,3,4,154.5775271544433,1950,3903,1080,182900,238,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
239977.73333333334,0,1120,63403,1,1,148,1581,0,3,2,0.09002476123098692,3,4,671.3065729473992,1949,5654,2520,160000,239,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
178353.3333333333,1,1088,44853,4,1,70,1399,0,4,2,0.264155777606969,3,4,1185.05998098655,1950,3903,1744,200000,240,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
1237976.2666666666,0,928,106902,4,2,62.355329153605,1749.4833333333336,0,2,1,0.828409650418513,2,1,100.56490231716776,2018,4062,2424.5333333333333,379000,241,0,0,0,0,1,0,0,0,1,0,0,0,1,MODELLING
134490,0,964,21332,4,1,48,957,0,4,2,0.004734458624948539,3,3,132.69494381208523,1915,4858,672,229900,242,0,1,0,0,0,0,0,1,0,0,0,0,1,MODELLING
192966.6666666667,1,1380,36368,5,2,108,3321,0,3,1,0.2319796954314721,3,4,186.6177131645156,2008,7880,2927,0,243,0,0,1,0,0,0,0,1,0,0,0,0,1,CHALLENGE
143900,0,2000,27339,4,1,86,1270,0,4,3,0.048261758691206545,3,3,145.20215039780805,1925,4890,1376,185000,244,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
82992.6,0,848,28798,4,1,59,755,0,4,2,0.24800826202419593,3,4,115.57242750796313,1920,6778,828,75000,245,0,1,0,0,0,0,1,0,0,0,0,0,1,MODELLING
798533.3333333334,1,1572,66667,5,1,105,1543,0,4,2,0.5788952192221947,4,4,214.2494504107967,1925,4037,1680,540000,246,0,0,0,1,0,0,1,0,0,0,0,0,1,MODELLING
180440,1,1440,30395,4,1,100,3273,0,4,2,0.03356930806120119,3,5,1290.8248429262853,1945,4379,1600,45000,247,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
216379.99999999997,0,1260,47184,4,1,90,935,0,4,2,0.017272727272727273,3,5,408.8959257997034,1968,4400,2430,309000,248,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
271816.6666666667,1,1440,47957,4,1,103,1073,0,4,1,0.6533501541911971,3,4,869.4624988023901,1950,7134,1618,290000,249,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
206533.3333333333,1,1188,44485,4,1,76,2911,0,4,2,0.3583799973954942,3,4,1030.1601880564824,1950,7679,1384,152000,250,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
165093.26666666666,1,980,44853,4,1,58,1679,1,4,2,0.264155777606969,3,4,113.61852478190167,1946,3903,877,210000,251,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
141963.3333333333,1,1108,82866,4,1,70,2324,0,4,2,0.22792869269949068,3,4,582.0995039034681,1940,4712,1111,100000,252,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
197653.33333333334,0,840,53678,4,1,45,1878,0,4,2,0.45256854711629374,3,4,807.5407991952948,1920,6346,630,75000,253,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
111380,0,1066,27431.25,4,1,48,684,0,4,2,0.22878440366972477,3,4,197.16505472057338,1925,1744,697,80000,254,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
427293.3333333334,0,1740,54286,6,2,64,695,0,4,3,0.3698074974670719,4,3,58.30271411782682,1915,2961,960,310000,255,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
118942.66666666667,0,1304,43140,4,1,64,2328,0,4,2,0,3,4,170.39764417166063,1925,4118,1024,105000,256,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
309466.6666666667,0,611,77979,3,1,81,811,0,4,2,0.6123106670963584,2,4,518.0580460469481,1875,6206,932,130000,257,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
717316.2570175439,0,1800,95430,5,2,60,709,0,2,3,0.630293971101146,3,3,235.04044253645614,1900,4014,900,950000,258,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
212266.66666666666,0,1364,61489,4,1,0,5518,0,4,1,0.9418685121107266,3,4,2416.334404954449,1980,1445,2567.0272727272727,210000,259,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
121633.33333333333,0,1080,37056,4,1,65,2584,0,4,1,0.027974947807933193,3,7,701.2317307325426,1920,7185,975,150000,260,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
121992.10488703036,0,1260,28192,4,1,70,600,0,4,1,0.022696929238985315,3,4,777.660999292601,1916,2996,1103,144950,261,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
110256.4488888889,0,948,21714,4,1,77,649,0,4,1,0.0204029584289722,3,4,280.89122501770066,1920,3921,1078,70000,262,0,0,1,0,0,0,1,0,0,0,0,1,0,MODELLING
95800.00000000001,0,950,21714,4,1,65,499,0,4,1,0.0204029584289722,3,4,710.3669432863611,1925,3921,1040,30000,263,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
307366.6666666666,0,1046,73068,4,1,90,1133,0,4,2,0.8597074468085106,3,4,368.3647302026619,1950,3008,1470,320000,264,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
379566.6666666666,0,1680,81989,5,1,84,796,0,4,3,0.8004104669061057,4,4,1137.457449951514,1925,3898,1467,275000,265,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
379286.6666666667,1,1120,81989,4,1,128,2289,0,4,2,0.8004104669061057,3,4,398.1940619054057,1950,3898,2048,310000,266,1,0,0,0,0,0,1,0,0,0,0,0,1,MODELLING
345486.6666666667,0,1422,95450,4,1,64,926,0,2,2,0.8727647867950481,3,2,408.9378817671685,1925,7270,960,410000,267,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
466216.66666666674,0,1792,95450,5,2,91,730,0,3,2,0.8727647867950481,3,3,599.0670453587111,1920,7270,1634,805000,268,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
430166.6666666667,0,1260,95450,4,1,99,763,0,4,2,0.8727647867950481,3,4,397.6934120621004,1920,7270,1782,925000,269,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
439621.6666666666,0,1496,95450,4,1,42,1001,0,4,1,0.8727647867950481,3,4,260.76258567556334,1900,7270,672,325000,270,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
246575.99999999997,0,1357,38333,5,2,90,2874,0,2,2,0.11133250311332503,3,2,636.9966316609525,1930,4015,1800,275000,271,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
241796.00000000006,1,1344,38333,4,1,76,1422,0,4,2,0.11133250311332503,3,4,502.791882379183,1920,4015,1216,242500,272,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
429903.3333333334,1,7391,85685,10,3,215,3166,3,4,3,0.6913251729643427,7,4,306.2078712737985,1925,3758,31061,1150000,273,0,0,0,1,0,0,0,0,1,0,0,0,1,MODELLING
594210,0,1694,79435,5,1,59,236,0,3,2,0.6028266512835304,4,3,0,1970,3467,1060,549000,274,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
574630,0,1110,111104,3,1,36,362,0,4,3,0.8145464304884594,2,4,522.9768876398117,1920,3726,536,383000,275,0,0,0,1,0,0,0,0,1,0,0,0,1,MODELLING
556333.3333333333,0,1195,111104,4,1,70,541,2,3,3,0.8145464304884594,3,3,0,1920,3726,1114,463500,276,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
284320,1,1224,74074,4,1,100,9379,0,4,2,0.6862790163180877,3,3,370.8634527048125,1955,4351,1810,330000,277,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
227586.8,0,1260,78574,4,1,93,4362,0,4,2,0.8456351375979588,3,4,351.9867340602573,1977,5487,1661,295000,278,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
284906.13333333336,1,1332,77740,4,1,98,10051,0,4,2,0.8083414475819539,3,4,1134.5941062859695,1975,6162,2744,335000,279,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
70633.4,0,1392,28681,4,1,72,2683,0,4,2,0.03686856595642806,3,4,64.00136631210016,1920,4177,1143,35000,280,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
382500,0,1152,100368,4,1,46,3363,0,4,2,0.8351648351648352,3,4,73.17139052022361,1939,4095,932,293000,281,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
